I
600 Version. The output of flightgear-sid-star-manager Copyright (c) 2025 by jojo2357 licensed under CC BY 4.0. To view a copy of this license, visit http://creativecommons.org/licenses/by/4.0/.

 35.75985833  -78.44803611 AGOLE
  9.50099444  167.58908889 AGOLY
 44.58572500  -87.60358056 AGOMA
 36.19000000  -91.63365833 AGOME
 31.82877778  -81.65015278 AGOMY
 59.62393889 -154.95328889 AGONE
 41.85685278  -90.54248889 AGONY
 31.76191667 -106.17400556 AGOPE
 41.62508333  -94.09280278 AGOPY
 38.78351389  -86.35595278 AGOSE
 43.03950000  -89.61330000 AGOST
 29.53675278  -98.61466111 AGOVE
 40.01829167  -78.39905000 AGOVY
 34.06520833  -80.28313889 AGOZE
 54.52647222 -130.79832500 AGPAL
 35.35412778  -96.69955556 AGRAS
 41.37693056  -87.78976667 AGREE
 34.97526111 -118.26270833 AGRUF
 48.56473056 -111.85683611 AGRYN
 37.57700556  -97.08656389 AGSEQ
 63.87460000 -160.79093611 AGSIH
 33.67860833  -92.74955278 AGTOW
 40.18780556  -84.81283056 AGUBE
 33.04732500  -89.04175833 AGUBY
 59.20617500 -135.47659167 AGUCI
 41.98999167  -89.22315556 AGUCO
 45.12935556  -92.39194167 AGUDE
 35.47412778  -92.07625278 AGUDY
 43.24601389  -99.64517500 AGUFY
 43.49758611  -72.54786667 AGUGE
 38.58976667 -122.59533056 AGUIA
 31.99936111  -83.88175000 AGUME
 48.44183056 -116.96585556 AGUMY
 38.10805556  -72.83388889 AGUNE
 46.52916389 -111.84466944 AGUPY
 67.46444444 -168.97333333 AGURA
 36.02938611  -85.72362778 AGURY
 27.99237778  -82.12682222 AGUSE
 33.96814444  -81.24808333 AGUVE
 37.04324444  -77.31821111 AGUYA
 43.83367222  -92.93831944 AGUYI
 39.54520000  -86.81601667 AGUYU
 38.99950000  -92.12596389 AGVOY
 35.99900556  -89.83218889 AGVUW
 71.28328889 -155.96202500 AGXAN
 47.32340833  -68.42955278 AGZAF
 41.96585556  -87.81845556 AGZED
 26.80908333  -80.02412500 AHABB
 26.10510278  -97.65641111 AHACH
 37.98968611  -79.75398333 AHAFY
 34.70269722  -95.86426667 AHAMU
 39.33128611 -121.48993889 AHART
 34.63926111  -92.24126111 AHASI
 31.93081389 -103.35088333 AHASS
 36.93861111  -72.88277778 AHAYY
 38.71426389  -80.09552500 AHCIN
